Entry	Gene names	Organism	Gene ontology IDs
A2BL54	Hbut_0864	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	
Q8TYT9	MK0203	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0000287; GO:0005975; GO:0008967
G0EH99	Pyrfu_1465	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0016874
I6V0V7	PFC_08475	Pyrococcus furiosus COM1	
Q9YB63	APE_1734.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	
Q9UZ03	ilvD PYRAB13540 PAB0895	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0004160; GO:0009097; GO:0009099; GO:0046872; GO:0051539
Q9YAN8	flaB1 APE_1905	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0005198; GO:0097589
Q8TXC8	hemC MK0746	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0004418; GO:0006782
A2BLK4	Hbut_1020	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	
G0EEV2	Pyrfu_0194	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0016310; GO:0016772
G0EH39	Pyrfu_0620	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0003677
A2BIW0	ubiX Hbut_0043	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0004659; GO:0016829; GO:0051188
Q9YEZ8	priS priA APE_0438.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0003896; GO:0046872; GO:1990077
Q8U0E2	rps13 PF1650	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	GO:0003735; GO:0005840; GO:0006412; GO:0019843
A2BKJ4	Hbut_0648	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0000166; GO:0016787
I6V3T3	PFC_09625	Pyrococcus furiosus COM1	GO:0003677; GO:0004518
G8ZIH9	PAB0679	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0016021
A2BJB6	Hbut_0205	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0000166; GO:0016021; GO:0046872
A2BML8	Hbut_1405	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0003723
Q8TY65	MK0440	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	
Q8ZUR6	PAE2648	Pyrobaculum aerophilum (strain ATCC 51768 / IM2 / DSM 7523 / JCM 9630 / NBRC 100827)	GO:0008152; GO:0016746
Q9YBV7	hemD APE_1493	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0004852; GO:0033014
I6U9M9	PFC_09620	Pyrococcus furiosus COM1	GO:0043565
Q9V1C8	PAB2026	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0005525
Q9UYM4	PAB0984	Pyrococcus abyssi (strain GE5 / Orsay)	
Q8TXB3	MK0761	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0016021
I6URZ5	PFC_09290	Pyrococcus furiosus COM1	
Q05DZ8	APE_1588a	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0005524; GO:0016301
Q9V2J7	PAB0040	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0016021
G0EGF9	Pyrfu_1326	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0003924; GO:0005525
Q8TX32	MK0845	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0008168
A2BKK3	Hbut_0658	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0003824; GO:0008152
Q8U410	pckG PF0289	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	GO:0004613; GO:0005525; GO:0005737; GO:0006094; GO:0046872
Q8U053	PF1764	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	GO:0016787
Q8TYY9	glyS grs1 MK0152	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0004820; GO:0005524; GO:0005737; GO:0006426; GO:0046983
I6UYM0	PFC_03955	Pyrococcus furiosus COM1	GO:0016021; GO:0055085
A2BJ94	Hbut_0183	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0008137; GO:0046872; GO:0048038; GO:0051539
Q8TWK7	MK1026	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0008168
Q9V238	PAB0159	Pyrococcus abyssi (strain GE5 / Orsay)	
Q9UYI6	eif6 PYRAB15210 PAB1005	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0003743; GO:0042256; GO:0043022
G0EFY2	Pyrfu_1223	Pyrolobus fumarii (strain DSM 11204 / 1A)	
P58085	rpl29 APE_0362a	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0003735; GO:0005840; GO:0006412
Q9YFE2	APE_0299.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	
Q9V137	PAB0405	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0004674; GO:0005524
A0A151BBY3	AYL29_006720	Candidatus Bathyarchaeota archaeon B24	
Q9V098	sorA PYRAB08930 PAB0599	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0005506; GO:0050605
Q9V260	bioB-like PAB2355	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0003824; GO:0051536
Q8U0M5	rpoA2 PF1562	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	GO:0003677; GO:0003899; GO:0006351
G0EFM5	Pyrfu_0324	Pyrolobus fumarii (strain DSM 11204 / 1A)	
Q9V2D2	dppA-1 PAB0091	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0043190; GO:0055085
I6TWA9	PFC_03550	Pyrococcus furiosus COM1	GO:0009058; GO:0016779
Q9V0S2	PAB0498	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0004176; GO:0004252; GO:0005524; GO:0030163
Q9YBA3	APE_1694.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0006784; GO:0016021; GO:0016627
I6UN79	PFC_01165	Pyrococcus furiosus COM1	GO:0016021
G0EFD4	Pyrfu_0305	Pyrolobus fumarii (strain DSM 11204 / 1A)	
Q9UZH5	PAB0782	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0005886; GO:0016021
A2BJ03	Hbut_0089	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	
Q8TUY9	srp54 MK1612	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0003924; GO:0005525; GO:0006614; GO:0008312; GO:0048500
Q8U0J5	trpB2 PF1592	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	GO:0004834; GO:0030170
Q9YFB5	APE_0326.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0005524; GO:0043141
I6US07	PFC_09365	Pyrococcus furiosus COM1	GO:0016021; GO:0016787
G0ECK4	Pyrfu_1719	Pyrolobus fumarii (strain DSM 11204 / 1A)	
Q05DY9	APE_1979a	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0016021
I6UZ28	PFC_04965	Pyrococcus furiosus COM1	GO:0016021
I6UZV7	PFC_06470	Pyrococcus furiosus COM1	GO:0016021
G0EG99	Pyrfu_1265	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0016021
A2BLE0	tmcA Hbut_0953	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0000049; GO:0002101; GO:0005524; GO:0005737; GO:0051391; GO:0051392
I6UZQ9	PFC_01210	Pyrococcus furiosus COM1	
Q8TXE9	hycB MK0725	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	
A2BKI3	Hbut_0637	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0005315; GO:0005524; GO:0015415; GO:0016020
G0EGL8	Pyrfu_0521	Pyrolobus fumarii (strain DSM 11204 / 1A)	
Q9UY66	PAB1079	Pyrococcus abyssi (strain GE5 / Orsay)	
Q8TH13	PF0652	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	
Q51739	aor PF0346	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	GO:0009055; GO:0033726; GO:0046872; GO:0051539
Q9V2R1	PAB2344	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0016021
G0EDG1	Pyrfu_0777	Pyrolobus fumarii (strain DSM 11204 / 1A)	
Q9V241	PAB2197	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0008152; GO:0016787
Q8TVM9	MK1359	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	
G8ZKE0	PAB0776.3n	Pyrococcus abyssi (strain GE5 / Orsay)	
Q9YBN5	APE_1563.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	
G0EHJ0	Pyrfu_1485	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0016021; GO:0055085
Q8TYH3	MK0326	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	
Q9UYS4	PAB1428	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0016021
G0EE28	Pyrfu_0072	Pyrolobus fumarii (strain DSM 11204 / 1A)	
A2BJ18	Hbut_0104	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0005524; GO:0016887
Q8TXD7	dys MK0737	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0008612; GO:0034038
Q8U077	PF1724	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	GO:0046872
I6V2K7	PFC_07135	Pyrococcus furiosus COM1	GO:0004674; GO:0005524
U3TEI0	ACAM_0971	Aeropyrum camini SY1 = JCM 12091	GO:0008236
I6V010	PFC_06795	Pyrococcus furiosus COM1	
Q9V2K9	rps15 PYRAB00660 PAB0033	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0003735; GO:0005840; GO:0006412
Q9V0Q2	PAB0503	Pyrococcus abyssi (strain GE5 / Orsay)	
Q8TVE5	eif2g MK1447	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0003743; GO:0003924; GO:0005525
G0EF63	Pyrfu_1092	Pyrolobus fumarii (strain DSM 11204 / 1A)	
U3TC20	nth ACAM_0116	Aeropyrum camini SY1 = JCM 12091	GO:0003906; GO:0006284; GO:0051539
A2BIY7	Hbut_0071	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	
Q9UZ38	PAB0870	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0005840; GO:0008080
Q9V2H5	PAB0059	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0003824; GO:0051536
Q9V2C9	dppD-1 PAB0094	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0005524; GO:0015833; GO:0016887
G0EEA4	rps28e Pyrfu_0929	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0003735; GO:0005840; GO:0006412
I6UZX4	PFC_06570	Pyrococcus furiosus COM1	GO:0005524; GO:0016887
A2BJ17	Hbut_0103	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0006813
G0ECN5	Pyrfu_1751	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0006807; GO:0016746; GO:0016810
G0EF96	gatC Pyrfu_0267	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0005524; GO:0006412; GO:0006450; GO:0016740; GO:0050567
Q8TXD4	pdaD MK0740	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0006527; GO:0008792
G0EEH3	Pyrfu_0142	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0003824; GO:0008152
O93746	polB APE_2098.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0000166; GO:0003677; GO:0003887; GO:0006260; GO:0008408
Q9UZE0	PAB0806	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0016021
A2BKC9	Hbut_0580	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0016021
G0EEP2	Pyrfu_0996	Pyrolobus fumarii (strain DSM 11204 / 1A)	
G0EHQ0	Pyrfu_1546	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0004356; GO:0005524; GO:0005737; GO:0006542; GO:0009399
I6V426	PFC_10170	Pyrococcus furiosus COM1	
A2BJF6	Hbut_0245	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	
O58427	PH0695	Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3)	GO:0016021; GO:0055085
I6UNP4	fbp PFC_02205	Pyrococcus furiosus COM1	GO:0000287; GO:0004332; GO:0006094; GO:0042132
G0EEB5	Pyrfu_0940	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0016021
Q8TZ22	ubiC MK0119	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0016829
G0EET1	rpl10e Pyrfu_0173	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0003735; GO:0005840; GO:0006412
Q05E36	APE_0957a	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	
Q9Y9Z7	glnA APE_2142.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0004356; GO:0005524; GO:0005737; GO:0006542; GO:0009399
I6TWB2	PFC_03575	Pyrococcus furiosus COM1	GO:0016805
Q9Y9W6	rpl1 APE_2173.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0000049; GO:0003735; GO:0006412; GO:0006417; GO:0015934; GO:0019843
G0EDB7	Pyrfu_1942	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0016021; GO:0055085
I6UZY2	PFC_06620	Pyrococcus furiosus COM1	GO:0004494; GO:0008152; GO:0031419
A2BIX4	speE1 Hbut_0057	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0005737; GO:0006596; GO:0010487; GO:0050314
I6UXN9	PFC_02065	Pyrococcus furiosus COM1	
Q8TVY9	MK1249	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0016491; GO:0046872
Q9V1X3	PAB0205	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0016021
G3CAW5		Aeropyrum pernix spindle-shaped virus 1	
G0EFG7	Pyrfu_1125	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0004252
G0EEJ2	Pyrfu_0161	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0016021
Q8U1X0	coaD PF1084	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	GO:0004595; GO:0005524; GO:0005737; GO:0015937
G0ECB6	Pyrfu_1629	Pyrolobus fumarii (strain DSM 11204 / 1A)	
A2BMN4	Hbut_1421	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0006725; GO:0008198; GO:0051213
Q9V075	PAB0614	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0016811
A2BIU7	Hbut_0025	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0000287; GO:0005886; GO:0006650; GO:0008654; GO:0016021; GO:0047295
G8ZI96	PAB0622.1n	Pyrococcus abyssi (strain GE5 / Orsay)	
Q05DZ5	APE_1602a	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0003700
A2BKV8	pth Hbut_0765	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0004045; GO:0005737; GO:0006412
A2BKA3	Hbut_0554	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	
A2BL87	Hbut_0899	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	
Q9YG16	APE_0085.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0003677; GO:0003887; GO:0006260
Q9V1H4	rbsA PAB0303	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0005524; GO:0016887
I6V0B5	PFC_07395	Pyrococcus furiosus COM1	GO:0008237
I6URK9	PFC_08305	Pyrococcus furiosus COM1	
Q8U192	thiE PF1334	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	GO:0004789; GO:0009228; GO:0009229; GO:0046872
Q8TW43	MK1194	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0016021
Q8TUS3	MK1681	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0003677; GO:0003887; GO:0006260
A0A0P0N2P6	Pyrde_0924	Pyrodictium delaneyi	
Q9YFV9	APE_0141.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0003723; GO:0008168
G0EGJ1	Pyrfu_0494	Pyrolobus fumarii (strain DSM 11204 / 1A)	
Q9YF85	rps4e APE_0356.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0003735; GO:0005840; GO:0006412; GO:0019843
I6TXE9	PFC_05835	Pyrococcus furiosus COM1	
I6U5U6	PFC_01330	Pyrococcus furiosus COM1	GO:0016021; GO:0055085
Q9Y9R3	APE_2225.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	
A2BLJ6	Hbut_1011	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	
Q9V143	PAB1965	Pyrococcus abyssi (strain GE5 / Orsay)	
I6V398	PFC_08340	Pyrococcus furiosus COM1	
I6UYA2	PFC_03110	Pyrococcus furiosus COM1	GO:0016740
I6U7K1	PFC_05225	Pyrococcus furiosus COM1	GO:0009055; GO:0016625; GO:0051536
A2BK80	rpl18e Hbut_0531	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0003735; GO:0005840; GO:0006412
I6UZ00	PFC_04765	Pyrococcus furiosus COM1	GO:2001070
Q8TXW1	amzA MK0548	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0008237; GO:0008270
G0EER6	Pyrfu_1020	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0043565
G0EFD9	Pyrfu_0310	Pyrolobus fumarii (strain DSM 11204 / 1A)	
Q9YBH6	APE_1622.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0016491
A0A0P0N5P2	rfcS Pyrde_1639	Pyrodictium delaneyi	GO:0003689; GO:0005524; GO:0005663; GO:0006260
G8ZFT9	PAB2280	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0006541; GO:0016740
G0EC80	Pyrfu_1593	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0006355
A2BLI1	Hbut_0995	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0048037
G0EFC2	Pyrfu_0293	Pyrolobus fumarii (strain DSM 11204 / 1A)	
G0ECU1	Pyrfu_1807	Pyrolobus fumarii (strain DSM 11204 / 1A)	
I6UMM3	PFC_00125	Pyrococcus furiosus COM1	
Q8TYI6	MK0311	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	
Q9YA70	APE_2069.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	
I6V0H1	PFC_07705	Pyrococcus furiosus COM1	GO:0006777
G0EHF3	Pyrfu_0659	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0016021
G0ECK8	hisB Pyrfu_1723	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0000105; GO:0004424; GO:0005737
Q9V0J7	pdxS PYRAB07920 PAB0537	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0036381; GO:0042823
I6URB8	PFC_07885	Pyrococcus furiosus COM1	GO:0008270; GO:0008703; GO:0008835; GO:0009231
G0ED23	Pyrfu_0713	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0016021
Q9Y9H8	APE_2310.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	
G3CAU5		Aeropyrum pernix ovoid virus 1 (APOV1)	
I6V0B9	PFC_02455	Pyrococcus furiosus COM1	
I6V157	PFC_09085	Pyrococcus furiosus COM1	
Q9V223	PAB0172	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0008168
G0EE85	Pyrfu_0910	Pyrolobus fumarii (strain DSM 11204 / 1A)	
G0ECT5	Pyrfu_1801	Pyrolobus fumarii (strain DSM 11204 / 1A)	
Q9YDQ7	APE_0860	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0016021
G0ECG8	Pyrfu_1682	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0015031; GO:0016021
G0EF65	Pyrfu_1094	Pyrolobus fumarii (strain DSM 11204 / 1A)	
G0EEA7	Pyrfu_0932	Pyrolobus fumarii (strain DSM 11204 / 1A)	
G0EFP0	Pyrfu_0339	Pyrolobus fumarii (strain DSM 11204 / 1A)	
Q9V192	eno-like PAB0367	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0000015; GO:0000287; GO:0004634; GO:0006096
Q8TXM7	sua5 MK0635	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0003725
G0ECP9	fbp Pyrfu_1765	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0000287; GO:0004332; GO:0006094; GO:0042132
Q9V1E6	PAB0321	Pyrococcus abyssi (strain GE5 / Orsay)	
G8ZJY4	PAB1278	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0016021
Q9YG41	APE_0060.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0009116; GO:0016763; GO:0043101; GO:0043565; GO:0046110
Q9V2K8	recJ-like PAB0034	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0003676; GO:0004527
Q9YEU4	loxD APE_0487	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0016614; GO:0050660
A2BKU1	Hbut_0748	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	
G0EH81	hisD Pyrfu_1447	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0000105; GO:0004399; GO:0008270; GO:0051287
G0EHI7	Pyrfu_1482	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0003824; GO:0051536
Q9V0V2	argS PYRAB06880 PAB0469	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0004814; GO:0005524; GO:0005737; GO:0006420
I6U9Z5	PFC_10340	Pyrococcus furiosus COM1	
A2BL27	hemL Hbut_0837	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0005737; GO:0006782; GO:0008483; GO:0030170; GO:0042286
Q8TYN7	MK0256	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	
Q8TXY6	MK0522	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	
G0EH77	Pyrfu_1443	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0006541; GO:0016597; GO:0016740
Q8TUY0	MK1621	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0003723; GO:0005840
A2BMH6	Hbut_1360	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0003677
I6U6V4	PFC_03690	Pyrococcus furiosus COM1	GO:0016021
A2BLY3	Hbut_1157	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0004075; GO:0005524; GO:0046872
A2BJD5	Hbut_0224	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0016831; GO:0019752; GO:0030170
Q9UZ37	ribL PYRAB13170 PAB1507	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0003919; GO:0005524; GO:0006747; GO:0046444
A2BMZ4	Hbut_1533	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0003677
G0EH11	Pyrfu_0591	Pyrolobus fumarii (strain DSM 11204 / 1A)	
Q8TX51	rpl1 MK0825	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0000049; GO:0003735; GO:0006412; GO:0006417; GO:0015934; GO:0019843
A2BJU5	Hbut_0389	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	
F4HJ73	PNA2_0275	Pyrococcus sp. (strain NA2)	GO:0016021
Q9Y9Z5	APE_2144.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0003676; GO:0004386; GO:0005524
Q9UZF1	PAB1582	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0005524
G0ECS1	Pyrfu_1787	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0005623; GO:0006662; GO:0015035; GO:0045454
G0EGW3	Pyrfu_1403	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0016491
I6URT9	PFC_08940	Pyrococcus furiosus COM1	GO:0005524
Q9UXZ3	rps27e PYRAB17140 PAB7435	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0003735; GO:0005840; GO:0006412; GO:0046872
Q9UZV7	thrB PYRAB10390 PAB1676	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0004413; GO:0005524; GO:0005737; GO:0009088
Q8TYH2	MK0327	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0016021
I6V0P5	PFC_08065	Pyrococcus furiosus COM1	
G0EGB9	gap Pyrfu_1285	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0004365; GO:0005737; GO:0006096; GO:0008839; GO:0009089; GO:0050661; GO:0051287
I6V287	PFC_06360	Pyrococcus furiosus COM1	GO:0016021
G0EH15	Pyrfu_0595	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0016021
Q9Y9D7	APE_2350.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0008152; GO:0016787
I6UNK3	PFC_01935	Pyrococcus furiosus COM1	
